"id_men","culture_label","superficie","production_kg"
3987,"Mil",1,600
3987,"Sorgho",1,40
3988,"Arachide",5.2304,600
3988,"Mais",2.8634,0
3989,"Arachide",1,100
3989,"Mil",1,300
3990,"Mais",1,200
3990,"Mil",1,300
3991,"Arachide",2,800
3992,"Arachide",7,5000
3992,"Mais",1,500
3992,"Mil",3,2000
3993,"Arachide",0.01,2.5
3993,"Mil",0.1,31
3993,"Niébé",0.015,5
3994,"Arachide",1,300
3994,"Mil",2,600
3995,"Mil",0.2,50
3996,"Arachide",0.25,250
3996,"Mais",0.75,375
3996,"Riz",0.25,175
3997,"Arachide",1,0
3998,"Arachide",8,3500
3998,"Mais",3,2000
3998,"Mil",6,3000
3999,"Arachide",1.01818181818182,700
3999,"Mais",0.766666666666667,230
3999,"Mil",0.750000028610231,400
4000,"Mais",0.5674,150
4000,"Mil",1.0888,450
4000,"Sorgho",1.7317,600
4001,"Niébé",0.5,150
4002,"Arachide",2,800
4002,"Mil",3,500
4002,"Sorgho",3,600
4003,"Gombo",1.5,1125
4003,"Riz",0.9,3150
4004,"Mais",1.5,120
4004,"Niébé",1,50
4004,"Riz",2,900
4005,"Arachide",2,1300
4005,"Mais",1,800
4005,"Mil",2,950
4006,"Arachide",2,300
4006,"Mil",3,500
4006,"Niébé",1,50
4007,"Arachide",2,1000
4007,"Mil",1.5,1500
4007,"Niébé",0.5,100
4008,"Mil",0.72,300
4009,"Arachide",0.5,150
4009,"Mais",0.5,90
4009,"Niébé",0.5,30
4010,"Arachide",1.75,925
4010,"Mais",2,1100
4010,"Mil",1.5,550
4011,"Arachide",5,5000
4011,"Mil",3,3000
4012,"Arachide",2,600
4012,"Mil",2,650
4013,"Riz",2,1750
4014,"Riz",0.3,150
4015,"Arachide",2,1500
4015,"Mais",2,100
4015,"Mil",2.5,800
4016,"Arachide",1.25,500
4016,"Mais",1.25,600
4016,"Mil",0.75,500
4018,"Mais",2,360
4018,"Mil",3,3000
4019,"Arachide",2,200
4019,"Mil",2,700
4020,"Arachide",1.5,100
4021,"Arachide",1,450
4021,"Mais",1,150
4021,"Mil",1,150
4022,"Manioc",3,14550
4023,"Riz",0.4,450
4024,"Mais",0.75,700
4024,"Riz",1,775
4025,"Arachide",13,4500
4025,"Niébé",10,500
4026,"Riz",2,350
4027,"Arachide",1,250
4027,"Mil",2,700
4028,"Arachide",5,5000
4028,"Mil",7,1400
4029,"Arachide",1,50
4029,"Mil",1,384
4030,"Arachide",1,750
4030,"Mais",0.5,250
4030,"Sorgho",3,3000
4031,"Arachide",1,600
4031,"Mil",3,400
4031,"Niébé",2,120
4032,"Riz",0.25,200
4033,"Arachide",2.5,950
4033,"Mil",2.5,800
4034,"Mil",3.5,1000
4034,"Niébé",2,700
4035,"Arachide",3,700
4035,"Mil",2,400
4035,"Niébé",1,35
4036,"Arachide",2,400
4037,"Arachide",8,4000
4037,"Mais",1,150
4037,"Mil",3,700
4038,"Arachide",12,3000
4038,"Mil",7,1400
4038,"Riz",2,500
4039,"Arachide",0.5,365
4039,"Mais",0.75,475
4039,"Mil",0.25,189
4040,"Sorgho",0.1994,150
4041,"Mais",0.18,100
4041,"Sorgho",0.2884,250
4042,"Arachide",0.5,250
4042,"Mais",0.4,200
4042,"Mil",0.5,200
4042,"Sorgho",0.25,150
4043,"Arachide",1.1084,210
4043,"Manioc",2.9361,1375
4043,"Mil",1.3178,150
4043,"Niébé",0.0087,2
4044,"Arachide",0.125,100
4044,"Mil",0.372,250
4045,"Arachide",0.2706,500
4045,"Mais",0.9361,1100
4045,"Sorgho",0.4355,150
4046,"Mil",1,200
4046,"Niébé",1,100
4047,"Arachide",4,2500
4047,"Mais",1,700
4047,"Mil",2,990
4048,"Niébé",0.5,30
4049,"Manioc",1.3446,0
4049,"Mil",1.0611,900
4050,"Arachide",8,8000
4050,"Coton",1,500
4050,"Mais",1,200
4050,"Mil",6,3000
4050,"Sorgho",7,4500
4050,"Sésame",3,400
4051,"Arachide",2.5,600
4051,"Mil",3,1600
4052,"Riz",1,800
4053,"Riz",0.6,3789.47368421053
4054,"Arachide",0.6,500
4054,"Mais",0.6,650
4055,"Menthe",0.45,750
4056,"Arachide",2,1200
4056,"Mais",0.5,100
4056,"Mil",4,1200
4057,"Arachide",0.25,60
4057,"Mil",1.25,400
4057,"Sorgho",0.25,100
4059,"Arachide",1.5,600
4059,"Mais",1,350
4059,"Mil",3,1500
4060,"Mil",0.7,150
4061,"Arachide",2,450
4061,"Mil",6,2200
4061,"Niébé",2,75
4062,"Arachide",2,1000
4062,"Mais",1,50
4062,"Mil",5,1500
4063,"Arachide",2,800
4063,"Mil",2,300
4064,"Arachide",1,300
4064,"Mil",0.7,300
4064,"Sorgho",0.5,200
4065,"Arachide",0.33,100
4065,"Mil",2.5,100
4065,"Niébé",0.15,20
4066,"Arachide",9,2800
4066,"Mil",7,2000
4066,"Pastèque",4,2300
4067,"Arachide",3,1080
4067,"Bissap",1,35
4067,"Niébé",1,50
4067,"Pastèque",1,0
4068,"Arachide",2,400
4068,"Mil",2,200
4069,"Mais",0.25,250
4070,"Arachide",1,400
4070,"Mil",1,300
4071,"Arachide",3,280
4071,"Mil",2,100
4071,"Niébé",1.5,165
4072,"Arachide",3,3200
4072,"Riz",2,780
4073,"Arachide",1,250
4073,"Mil",1,400
4073,"Niébé",0.2,100
4074,"Mais",1,800
4075,"Arachide",2,50
4075,"Mil",2,1000
4076,"Mil",1,100
4076,"Sorgho",1,50
4076,"Sésame",1,25
4077,"Arachide",2.5,1600
4077,"Mais",2,500
4077,"Mil",3,1200
4078,"Arachide",2,600
4078,"Mil",2.5,2000
4078,"Niébé",1,100
4079,"Arachide",1.06,765
4079,"Mais",1.15,0
4079,"Mil",0.11,70
4079,"Sorgho",0.98,430
4080,"Arachide",1,950
4080,"Mais",1,1100
4080,"Mil",2,2500
4080,"Sorgho",1,405
4081,"Arachide",2,1500
4081,"Mais",1,0
4081,"Mil",2.5,500
4082,"Arachide",4,900
4082,"Mil",1.5,900
4082,"Niébé",4,400
4083,"Arachide",1,650
4083,"Mil",1,800
4083,"Niébé",1,80
4084,"Arachide",4,1000
4084,"Mil",2,300
4084,"Sorgho",3,400
4085,"Arachide",1,1000
4085,"Mais",1,400
4085,"Mil",1,300
4086,"Mais",0.3,100
4086,"Riz",0.5,200
4087,"Arachide",1.5,225
4087,"Chou",1,4500
4088,"Arachide",0.5,0
4089,"Arachide",3,300
4089,"Mil",3,1050
4090,"Arachide",2,600
4090,"Mil",4,400
4091,"Mais",0.6,600
4091,"Sorgho",1,400
4092,"Niébé",3,200
4093,"Arachide",1.5,700
4093,"Mais",1,300
4093,"Mil",2,900
4093,"Sorgho",1,400
4094,"Arachide",0.75,450
4094,"Mil",1.75,800
4095,"Arachide",1.5,500
4095,"Mais",1.5,210
4095,"Mil",2,280
4096,"Mil",0.65,100
4097,"Gombo",0.37,4503.125
4097,"Riz",0.5,1750
4098,"Arachide",2,2000
4098,"Mais",2,900
4098,"Mil",2,1000
4099,"Arachide",1.5,750
4099,"Mil",1.5,650
4100,"Arachide",1,650
4100,"Mais",1,400
4100,"Mil",1,500
4100,"Sorgho",1,300
4101,"Arachide",1.44,1000
4101,"Mais",3.16,550
4102,"Arachide",3,600
4102,"Niébé",2,300
4103,"Riz",0.5,1750
4104,"Arachide",1,60
4104,"Niébé",1,200
4104,"Sorgho",1,0
4105,"Arachide",1.18378,533
4105,"Riz",0.13332,152.057166261193
4106,"Arachide",2,1900
4106,"Riz",2,1600
4106,"Sorgho",2,560
4107,"Arachide",5,2080
4107,"Mais",1,240
4107,"Mil",2,800
4108,"Arachide",1.5,350
4108,"Mil",2.5,1200
4108,"Niébé",1,60
4109,"Arachide",5,800
4109,"Mil",2,250
4109,"Niébé",1,80
4110,"Riz",1,250
4111,"Riz",0.5,250
4112,"Arachide",1,400
4112,"Mais",2,150
4112,"Riz",1,50
4113,"Arachide",2,360
4113,"Mil",2,500
4114,"Sorgho",1,0
4115,"Arachide",0.5,50
4115,"Mil",0.5,200
4115,"Niébé",0.5,112
4116,"Arachide",7,3000
4116,"Mais",1,200
4116,"Mil",8,1200
4117,"Arachide",1.5,100
4117,"Mil",3,600
4118,"Arachide",5,450
4118,"Mil",2,800
4119,"Arachide",2,467
4119,"Niébé",1,467
4120,"Riz",0.4,270
4121,"Mais",0.25,210
4122,"Arachide",0.25,200
4122,"Mil",1,350
4123,"Riz",0.4,2526.31578947368
4124,"Arachide",1,450
4124,"Mil",2,500
4125,"Arachide",1,300
4125,"Mais",0.5,50
4126,"Arachide",1,750
4126,"Mil",0.5,200
4127,"Arachide",1,500
4127,"Mil",1,900
4128,"Arachide",0.5,210
4128,"Mais",0.5,120
4129,"Arachide",2,800
4129,"Mil",3,600
4129,"Sorgho",4,900
4130,"Arachide",0.8,400
4130,"Mil",3.5,800
4131,"Arachide",2,2100
4131,"Mais",1.5,2500
4131,"Sorgho",0.75,700
4132,"Arachide",0.5,550
4132,"Mais",1.25,1600
4133,"Arachide",0.25,200
4133,"Mais",1.25,300
4134,"Arachide",0.5,200
4134,"Mil",1.5,400
4134,"Niébé",1.5,120
4134,"Sorgho",2,700
4135,"Arachide",10,4500
4135,"Mais",13,12000
4135,"Niébé",3,900
4135,"Sorgho",4,6000
4136,"Arachide",1,900
4136,"Mil",2,400
4137,"Arachide",3,700
4137,"Mais",1,300
4137,"Mil",2,500
4137,"Niébé",1,40
4138,"Arachide",1,100
4138,"Mil",1,50
4138,"Niébé",1,0
4139,"Arachide",1,600
4139,"Mil",1,700
4139,"Niébé",1,50
4139,"Pastèque",1,2000
4140,"Arachide",3,400
4140,"Mil",1,670
4141,"Arachide",3,300
4141,"Mil",2,0
4141,"Niébé",3,300
4142,"Arachide",3,600
4142,"Mil",2,400
4143,"Arachide",6,2300
4143,"Mais",2,400
4143,"Mil",3,600
4143,"Sorgho",1,0
4144,"Arachide",1.5,1000
4144,"Mais",1.5,300
4144,"Mil",2,400
4145,"Arachide",1,800
4145,"Riz",0.5,250
4146,"Riz",0.6,200
4147,"Mais",0.4097,595
4148,"Arachide",5,480
4148,"Mil",1.5,700
4149,"Arachide",6,1800
4149,"Mais",1,700
4149,"Mil",4,850
4150,"Riz",0.25,100
4151,"Arachide",3,2900
4151,"Mil",3,1200
4152,"Mil",1,300
4153,"Gombo",0.5,20
4154,"Arachide",0.75,450
4154,"Mais",0.25,250
4154,"Sorgho",2,750
4155,"Arachide",3,1000
4155,"Mais",2,300
4156,"Arachide",1,400
4156,"Mais",1,200
4156,"Mil",1,400
4156,"Niébé",1,90
4156,"Sorgho",1,100
4157,"Arachide",3,1000
4157,"Mil",6.5,1500
4157,"Niébé",1.5,100
4158,"Arachide",2,550
4158,"Mais",2,800
4159,"Mais",0.75,700
4160,"Arachide",4,3000
4160,"Mil",3,2000
4161,"Arachide",1.5,1000
4161,"Riz",2,950
4162,"Riz",3,5000
4163,"Arachide",1.5,300
4163,"Mil",2.5,1000
4163,"Niébé",1,50
4164,"Arachide",2,1000
4164,"Mais",1,100
4164,"Mil",4,1467
4165,"Arachide",4.25,780
4165,"Mais",2,650
4165,"Sorgho",1,725
4166,"Riz",0.4,1400
4167,"Arachide",3,200
4167,"Mil",1,200
4168,"Arachide",10,1800
4168,"Mil",9,0
4168,"Niébé",9,1000
4169,"Arachide",0.75,420
4169,"Mais",1,800
4169,"Riz",1.5,540
4169,"Sorgho",0.5,290
4170,"Arachide",2,300
4170,"Bissap",0.5,50
4170,"Mais",0.25,300
4170,"Mil",3,1500
4170,"Niébé",0.3,100
4171,"Arachide",4,6000
4171,"Mais",1.5,2000
4171,"Mil",3,4000
4172,"Bissap",0.0888888888888889,20
4173,"Manioc",1.5,850
4174,"Riz",0.5,360
4175,"Arachide",0.75,610
4175,"Sorgho",2,1600
4176,"Arachide",2,375
4176,"Mil",2,650
4176,"Niébé",1,35
4177,"Mais",0.75,400
4177,"Sorgho",1,480
4178,"Arachide",0.5,398
4178,"Mais",1.5,830
4178,"Sorgho",1,510
4179,"Mais",0.5,765
4180,"Arachide",5,3000
4180,"Mais",5,2000
4180,"Mil",3,1000
4180,"Sorgho",5,2000
4181,"Mais",1,1109
4181,"Niébé",0.35,26
4181,"Riz",0.25,305
4182,"Niébé",2.5,450
4183,"Riz",1.5,3000
4184,"Mil",4,100
4184,"Niébé",0.25,75
4185,"Mil",3,600
4186,"Arachide",0.75,511
4186,"Mais",0.25,300
4186,"Sorgho",0.3,420
4187,"Riz",0.75,855
4188,"Arachide",2,150
4188,"Mil",2,500
4188,"Niébé",1,35
4189,"Mil",8,750
4189,"Niébé",2,1000
4190,"Arachide",3,900
4190,"Mil",2,700
4190,"Niébé",1,200
4191,"Arachide",3,1000
4191,"Mais",4,1000
4191,"Mil",3,1500
4192,"Arachide",3,5000
4192,"Mais",1,750
4192,"Mil",2,605
4192,"Riz",5,8000
4193,"Arachide",0.6106,200
4193,"Mais",0.4777,50
4193,"Mil",1.5148,300
4194,"Arachide",3,513
4194,"Mais",3,2000
4194,"Mil",2,300
4195,"Mais",0.5,200
4195,"Riz",0.5,250
4196,"Arachide",20,875
4196,"Mais",1,100
4196,"Mil",4,840
4196,"Niébé",1,45
4197,"Riz",1,800
4198,"Sorgho",0.3,50
4199,"Arachide",3,1200
4199,"Mil",3,1000
4200,"Arachide",2,2000
4200,"Mil",2,500
4201,"Arachide",0.75,100
4201,"Mil",2,100
4201,"Niébé",0.25,50
4202,"Mil",1.5,300
4203,"Arachide",5,3700
4203,"Mil",5,700
4203,"Sorgho",3,300
4204,"Arachide",3,2900
4204,"Mil",2,1000
4205,"Arachide",1,234
4205,"Mais",1,167
4206,"Arachide",2,1200
4206,"Mil",3,1900
4207,"Mil",2,1000
4207,"Sorgho",1,140
4208,"Arachide",0.85,350
4208,"Mais",2,825
4208,"Sorgho",2,800
4209,"Niébé",10,600
4210,"Arachide",0.7852,200
4210,"Mais",0.4349,50
4210,"Mil",0.2852,50
4211,"Arachide",1,100
4211,"Mil",1,1300
4211,"Pastèque",1,10000
4212,"Arachide",5,1000
4212,"Mais",1,300
4212,"Mil",2,150
4213,"Arachide",1,1200
4213,"Sorgho",2,650
4214,"Arachide",4,8000
4214,"Mais",5,4000
4214,"Mil",5,10000
4215,"Arachide",2,1000
4215,"Mais",1,500
4215,"Riz",2,1000
4216,"Arachide",4,1000
4216,"Mais",1.5,300
4216,"Mil",5,1300
4217,"Sorgho",2,1536.62182361734
4218,"Mais",2,50
4218,"Mil",2,200
4219,"Arachide",0.1277,250
4219,"Mil",0.4022,250
4220,"Arachide",1.5,800
4220,"Mil",0.1166,62
4220,"Sorgho",1,400
4221,"Riz",1,800
4222,"Arachide",1,453
4222,"Mil",2,1415
4223,"Arachide",2,750
4223,"Riz",2,550
4224,"Arachide",1,60
4224,"Mil",1,500
4225,"Arachide",0.5,30
4225,"Niébé",0.7,40
4226,"Arachide",0.81,850
4226,"Niébé",0.0142,10
4227,"Riz",0.7,560
4228,"Niébé",1,100
4229,"Niébé",0.15,0
4230,"Mil",1,500
4231,"Arachide",2,950
4231,"Mais",1,100
4231,"Mil",2,1300
4231,"Sorgho",1,150
4232,"Riz",1,820
4232,"Sésame",1.5,80
4233,"Arachide",4,450
4233,"Mais",1.5,1300
4233,"Mil",1.5,375
4234,"Riz",0.6,600
4235,"Arachide",1,400
4235,"Mais",1,0
4235,"Riz",0.5,80
4236,"Mil",0.8,100
4236,"Niébé",0.13,30
4237,"Riz",0.3,241
4238,"Arachide",2,1500
4238,"Mil",2,1000
4238,"Niébé",1.5,800
4239,"Arachide",5,7000
4240,"Arachide",0.6,500
4240,"Riz",0.5,160
4241,"Arachide",7.8735,7000
4241,"Mais",0.733,200
4241,"Mil",6.4823,3400
4242,"Arachide",3,900
4242,"Mil",3,300
4242,"Niébé",2,250
4243,"Mais",1,1200
4243,"Mil",0.5,250
4243,"Sorgho",1,580
4244,"Arachide",6,2000
4244,"Mil",4,2000
4244,"Niébé",2,50
4245,"Mil",0.5,300
4245,"Riz",0.5,900
4246,"Arachide",4,550
4246,"Mais",1,300
4246,"Sorgho",3,300
4247,"Mais",1,300
4248,"Arachide",2,2000
4248,"Mil",1,1000
4249,"Arachide",4,2100
4249,"Mais",2,400
4249,"Mil",4,1500
4250,"Arachide",3,4500
4251,"Arachide",2,800
4251,"Mil",2,1000
4252,"Arachide",1.5,1500
4252,"Mil",2,1500
4253,"Arachide",0.34856,278.848
4253,"Mil",1.27998,800
4253,"Riz",0.02461,21
4254,"Arachide",1,550
4254,"Mais",0.25,150
4254,"Mil",1,367
4254,"Riz",1,0
4255,"Arachide",7,1400
4255,"Niébé",5,793.694581280788
4256,"Mais",1,0
4256,"Sorgho",2,400
4257,"Arachide",3,1500
4257,"Mais",1,300
4257,"Mil",3,700
4258,"Mil",0.5,100
4259,"Arachide",1,1200
4259,"Mais",2,154
4259,"Riz",1,300
4260,"Arachide",1.25,675
4260,"Mil",0.75,99
4261,"Arachide",1,400
4261,"Mil",1,800
4261,"Niébé",1,700
4262,"Mais",1,750
4263,"Arachide",1,275
4263,"Mil",2,500
4264,"Arachide",0.4119,100
4264,"Mais",0.0467,50
4265,"Arachide",2,1000
4265,"Mil",2,500
4266,"Mais",0.75,750
4267,"Arachide",0.5,120
4267,"Mais",0.5,100
4267,"Niébé",0.4,40
4267,"Riz",1,850
4268,"Bissap",1,75
4268,"Mil",1,178
4268,"Niébé",1,150
4269,"Arachide",0.11,200
4269,"Mais",0.69,150
4269,"Sorgho",0.05,50
4270,"Arachide",2,600
4270,"Mil",2,400
4271,"Arachide",0.17,300
4271,"Mais",0.28,500
4271,"Sorgho",0.19,250
4272,"Arachide",3.3,150
4272,"Mil",6.2,500
4272,"Niébé",0.26,100
4273,"Arachide",2,1000
4273,"Mais",1,450
4273,"Mil",1,500
4273,"Riz",1,800
4274,"Arachide",1,500
4274,"Mil",0.5,250
4275,"Arachide",1.5,250
4275,"Mil",1.25,500
4275,"Niébé",0.23,30
4276,"Arachide",3.3,880
4276,"Mil",2.5,210
4277,"Arachide",3,1300
4277,"Mil",2,700
4277,"Niébé",1,300
4278,"Mais",1,200
4278,"Mil",2,500
4279,"Arachide",2,1900
4279,"Mais",1.5,2400
4280,"Arachide",10,6500
4280,"Mais",2,400
4280,"Mil",2,700
4280,"Sorgho",4,1000
4281,"Arachide",2,600
4281,"Bissap",1,350
4281,"Mil",3,800
4281,"Niébé",2,340
4282,"Arachide",0.75,850
4283,"Arachide",4,2500
4283,"Mais",1.5,400
4283,"Mil",3.5,2000
4283,"Sorgho",1,250
4284,"Arachide",0.5,350
4284,"Mais",0.75,800
4285,"Riz",1,3500
4286,"Arachide",4,5600
4286,"Mais",1,1000
4286,"Mil",2,1100
4287,"Arachide",1.2523,1800
4287,"Mais",0.7485,600
4287,"Riz",0.0789,130
4288,"Arachide",0.5,500
4288,"Mil",1.5,1200
4288,"Niébé",0.5,75
4289,"Arachide",0.4,600
4290,"Arachide",3,1000
4290,"Mais",1,600
4290,"Mil",2,500
4291,"Arachide",1,300
4291,"Mil",1,500
4292,"Arachide",10,4500
4292,"Mais",13,12000
4292,"Niébé",3,1500
4292,"Sorgho",4,6000
4293,"Arachide",6,1500
4293,"Niébé",2,800
4294,"Arachide",1,500
4294,"Mais",0.5,250
4294,"Sorgho",1,300
4295,"Arachide",2.5,870
4295,"Fonio",0.25,200
4295,"Gombo",0.25,215
4295,"Mais",0.25,150
4295,"Manioc",0.5,580
4295,"Mil",0.75,300
4295,"Piment",0.25,360
4295,"Riz",0.5,125
4295,"Sorgho",0.75,345
4296,"Arachide",0.3,300
4296,"Mil",0.7,180
4297,"Mil",4,4000
4298,"Riz",0.75,300
4299,"Arachide",1.12,1400
4300,"Arachide",4,2000
4300,"Mais",2,700
4300,"Mil",3,800
4300,"Sorgho",1,400
4301,"Arachide",8.331,2500
4301,"Mil",8.08,2400
4301,"Niébé",0.29,58
4302,"Arachide",2,700
4302,"Mais",1,210
4302,"Mil",1,1000
4302,"Niébé",1,50
4303,"Arachide",7,900
4303,"Mil",6,300
4304,"Arachide",8,800
4304,"Mil",6,3500
4305,"Arachide",2.5,1500
4305,"Mais",0.25,100
4305,"Mil",2.5,1200
4305,"Sorgho",1.25,200
4306,"Sorgho",0.8,50
4307,"Arachide",0.98,450
4307,"Mais",0.97,180
4307,"Riz",0.63,90
4307,"Sorgho",1.17,750
4308,"Arachide",1,700
4308,"Sorgho",1,800
4309,"Riz",0.5,402
4310,"Mais",1,900
4311,"Arachide",2,1000
4311,"Mais",2,600
4311,"Mil",2,1000
4312,"Arachide",12,2500
4312,"Mil",5,750
4312,"Niébé",3,360
4313,"Arachide",10,2000
4313,"Mil",6,1500
4314,"Arachide",1,900
4314,"Riz",0.3,200
4315,"Mais",1,412
4315,"Mil",2,100
4315,"Riz",0.5,50
4316,"Arachide",7,1500
4316,"Mil",8,900
4316,"Niébé",1,150
4317,"Arachide",2,100
4317,"Niébé",0.5,50
4318,"Arachide",1,500
4318,"Mil",2,1200
4319,"Arachide",1.5,800
4319,"Mil",1.5,200
4320,"Niébé",2,100
4321,"Mil",2,500
4322,"Arachide",1.5,700
4322,"Fonio",1,400
4322,"Mais",1,400
4323,"Arachide",3,700
4323,"Mais",2,150
4323,"Mil",2,150
4324,"Mil",2,2500
4324,"Niébé",1,250
4325,"Arachide",1,100
4325,"Mil",1,900
4325,"Niébé",1,200
4326,"Arachide",1.2,700
4326,"Bissap",0.1,50
4326,"Mil",2,2000
4326,"Niébé",0.8,250
4327,"Arachide",1,60
4327,"Mil",1.9711,2400
4327,"Sorgho",2,1040
4328,"Arachide",1,500
4328,"Mais",1,50
4328,"Riz",1,500
4329,"Arachide",0.25,500
4329,"Fonio",0.25,300
4330,"Arachide",2,500
4330,"Mais",1,500
4330,"Mil",2,500
4330,"Sorgho",1,2000
4331,"Arachide",4,2000
4331,"Mais",2,800
4331,"Mil",3,1500
4331,"Sorgho",2,600
4332,"Arachide",2.5,700
4332,"Mil",2.5,500
4333,"Arachide",3,2500
4333,"Mil",1,800
4333,"Niébé",1,600
4334,"Mais",2,1700
4334,"Riz",0.25,475
4335,"Arachide",4,4500
4335,"Mil",1,1800
4336,"Arachide",3.5,1800
4336,"Mil",4,1650
4337,"Riz",0.75,750
4338,"Mais",1,550
4338,"Riz",1,300
4339,"Sorgho",0.2,100
4340,"Riz",0.66,2310
4341,"Arachide",0.5,200
4341,"Coton",0.75,42
4341,"Mais",0.5,300
4341,"Sorgho",1,480
4342,"Arachide",2,1000
4342,"Mais",2,900
4342,"Mil",2,900
4343,"Arachide",1,300
4343,"Mil",4,630
4343,"Niébé",1.5,180
4344,"Riz",0.0025,2
4345,"Arachide",1.5,200
4345,"Mil",2.5,700
4345,"Niébé",1,27
4346,"Arachide",2.5,2200
4346,"Riz",1,500
4347,"Arachide",2,1200
4347,"Mais",1,1000
4347,"Mil",2,2000
4347,"Sorgho",1,1000
4348,"Mais",0.4485,200
4349,"Arachide",1,450
4349,"Mil",2,700
4350,"Arachide",2,1000
4350,"Mais",1,600
4350,"Mil",1,700
4351,"Riz",1.5,800
4353,"Arachide",1.9957,1200
4353,"Niébé",1.1062,100
4353,"Sorgho",1.1618,1200
4354,"Arachide",0.5,300
4354,"Mil",0.5,250
4354,"Niébé",2,600
4355,"Arachide",2,1000
4355,"Mil",1,300
4356,"Arachide",0.9,500
4356,"Mil",1,600
4356,"Niébé",0.2,30
4357,"Arachide",1,900
4357,"Mil",1,800
4358,"Arachide",1,1100
4358,"Mil",1.5,400
4359,"Riz",0.25,320
4360,"Arachide",1,0
4361,"Arachide",1,560
4361,"Mil",1.5,450
4361,"Niébé",1,150
4361,"Riz",1,300
4362,"Arachide",2,100
4362,"Mil",3,1000
4363,"Sorgho",0.64,500
4364,"Niébé",1.5,180
4365,"Arachide",2,270
4365,"Mil",2,400
4365,"Niébé",1.5,180
4366,"Arachide",1.5,0
4366,"Mais",1.6,120
4366,"Riz",1.5,75
4367,"Arachide",6,6000
4367,"Mais",0.5,450
4367,"Mil",4,1900
4367,"Niébé",1,200
4368,"Mais",0.5,250
4369,"Mil",1,250
4369,"Riz",1,845
4370,"Arachide",3,2300
4370,"Mil",2,2000
4370,"Niébé",2,800
4371,"Arachide",5,5000
4371,"Bissap",0.25,45
4371,"Mais",1,520
4371,"Mil",3,2500
4372,"Mais",1,1200
4373,"Arachide",1,700
4373,"Mais",1,500
4373,"Mil",1,200
4374,"Arachide",1.25,900
4374,"Mais",1.25,1300
4374,"Sorgho",1.5,700
4375,"Niébé",0.5079,100
4377,"Arachide",2,2000
4377,"Mil",4,4000
4378,"Arachide",0.4,450
4378,"Riz",0.35,250
4379,"Arachide",5,2000
4379,"Mais",1,200
4379,"Mil",3,1000
4379,"Niébé",1,120
4380,"Arachide",3,1308
4380,"Mil",2,2200
4380,"Niébé",1,100
4381,"Mais",2,300
4381,"Mil",2,600
4381,"Niébé",2,300
4382,"Arachide",1,200
4382,"Mil",1,350
4383,"Arachide",2,250
4383,"Mais",0.25,100
4383,"Sésame",0.75,50
4384,"Arachide",0.7,50
4384,"Mil",1.3,250
4385,"Mil",5,605
4386,"Arachide",2,400
4386,"Mais",2,200
4386,"Mil",6,600
4387,"Mil",0.8,400
4388,"Arachide",1,100
4388,"Mais",1,95
4388,"Mil",2,210
4388,"Sorgho",1,110
4389,"Arachide",1.5,1000
4389,"Mil",2,800
4389,"Sorgho",1,200
4390,"Arachide",1.79,2040
4390,"Mais",0.33,132
4390,"Sorgho",0.34,200
4391,"Riz",0.45,160
4392,"Mil",1.2358,371
4393,"Arachide",0.25,200
4393,"Mais",0.75,475
4393,"Mil",1,500
4393,"Riz",0.25,160
4393,"Sorgho",1,350
4394,"Riz",0.25,200
4395,"Riz",1,1900
4396,"Arachide",3,1800
4397,"Arachide",1,300
4397,"Mais",1,100
4397,"Mil",2,400
4398,"Arachide",5,2000
4398,"Mais",3,1000
4398,"Mil",5,2000
4399,"Arachide",1,600
4399,"Mil",2,600
4400,"Arachide",0.2,150
4400,"Mil",1.9,700
4400,"Niébé",0.6,150
4401,"Arachide",2,1008
4401,"Mil",5,1000
4402,"Arachide",1.1,150
4403,"Arachide",3,350
4403,"Mil",1.5,1200
4403,"Niébé",0.5,35
4404,"Arachide",3,1500
4404,"Mil",3,2500
4405,"Arachide",1,500
4405,"Mais",1,250
4405,"Mil",4,1820
4405,"Sorgho",2,400
4406,"Arachide",0.5,60
4406,"Mil",2,734
4406,"Riz",0.25,89
4407,"Sorgho",1,900
4408,"Riz",0.4,750
4409,"Arachide",3,650
4409,"Mais",2,500
4409,"Mil",2,1000
4410,"Arachide",1,800
4410,"Mais",0.75,375
4411,"Mil",2,600
4412,"Riz",0.7,400
4413,"Niébé",0.4,10
4414,"Arachide",4,1200
4414,"Bissap",1,245
4414,"Mais",1,500
4414,"Mil",5,1500
4415,"Arachide",1,600
4415,"Mil",2,650
4415,"Niébé",1,360
4416,"Arachide",3,900
4416,"Mil",3.5,1100
4416,"Niébé",0.6,80
4417,"Arachide",8,5500
4417,"Mais",1.5,700
4417,"Mil",1.5,1300
4417,"Sorgho",1,600
4418,"Arachide",2,180
4418,"Mil",3,560
4418,"Niébé",0.5,25
4419,"Arachide",2,500
4419,"Mil",1,108
4420,"Arachide",4.2748,2500
4420,"Mais",1.8877,400
4420,"Mil",2.5826,500
4420,"Riz",1.6086,200
4421,"Arachide",3,500
4421,"Mil",1,100
4421,"Niébé",1,50
4422,"Arachide",1,500
4422,"Mais",1,600
4422,"Mil",1,1280
4423,"Arachide",1.1,550
4423,"Mil",0.6,300
4423,"Sorgho",1,200
4424,"Mil",1,100
4424,"Niébé",2,80
4425,"Arachide",4,0
4425,"Mil",2,200
4425,"Niébé",1,150
4426,"Mil",2,0
